product_id,product_category,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
43267ceb81c34b7d49decd624671ccfa,"Garden tools",54,2155,1,509,17,13,13
0011c512eb256aa0dbbb544d8dffcf6e,automotive,58,177,1,100,16,15,16
61a53738adc5c0e8d243553320f9ba1c,"sport leisure",59,1104,1,8809,52,52,17
ef1c1ac9af94321c7af51e984279cb6b,"Construction Tools Construction",58,138,6,14900,48,30,48
457953cd3ce26e8f7c9037bfb9e19b14,"Furniture Decoration",56,296,2,1050,100,7,15
54af11c815f92135fb554bd9c97dd418,"bed table bath",57,520,1,950,29,10,25
5657897eec3381c5a9aaf19be83f16e2,"Cool Stuff",35,377,2,500,19,17,25
afb0d399cb1dec68de437eec41c94fad,telephony,58,733,6,100,18,6,14
73c15f15e628e4ec389e0ed1cec48b15,"Cool Stuff",45,3033,5,12400,35,35,50
37d2e3656244fd840ebd0460360455cd,"stationary store",36,215,1,700,45,10,31
25a675783383c8e0aa707b7e9063c925,"Watches present",39,700,2,253,18,11,13
0f2ee8171adfc13c81f69ff4dcb2b635,"HEALTH BEAUTY",45,1194,1,1413,40,16,31
e73a764ace9b74b912bea28a731f60e0,"Furniture Kitchen Service Area Dinner and Garden",57,354,4,1150,27,15,16
f3979f97b4913d696bbe9c7c425c5e4e,babies,36,654,3,18667,88,28,67
67ff96903c597ba4b1d7f668734bc3a4,"Construction Tools Garden",34,376,1,65,17,12,17
49c8221f68acec04f84cc22c58be6c5a,"pet Shop",54,947,4,700,36,12,30
5e6248437b2668bba62c0fdd71eaf72d,"Garden tools",42,567,3,1075,34,31,34
d8160f4d642dacdcdb00f26b434a6033,"pet Shop",42,244,4,4050,30,53,30
96341c5bd303e04bee20bcd01431dfaf,"party articles",60,430,1,200,16,6,11
8375cac77900898b899b33ef7b966bb0,"bed table bath",35,2618,1,1200,16,22,11
e13cf83849f5e6cf2b946de4ca48bf2c,"pet Shop",57,651,1,500,25,15,20
d48782d1a53a65a84d63efd6aabd4f03,"Construction Tools Construction",38,409,2,8817,43,24,47
25a048d00b596eeac27424b4e897f07e,song,50,364,2,100,24,11,16
914a1be6110e7ce3289dbf55ec0d9704,"Cool Stuff",58,989,1,2050,42,25,15
4cbccd77b25ad10677a460380987eaf3,"Furniture office",42,2115,1,13600,58,28,58
00a985c524adbb97a4211e4ce17aabec,telephony,58,734,3,250,17,4,12
ae4a8a8e8a8f8850c720e68c182b1625,electronics,60,300,4,24050,80,30,60
dbbda25f6b7c74669cf2203b2e3139a0,"HEALTH BEAUTY",59,1935,3,300,27,11,15
ba3fea9ec13fb882dda6c9e4295d9130,"Watches present",55,266,3,667,20,17,18
29ea1bc54f78267f6e85b9c99c93e12a,"Construction Tools Construction",58,339,1,7100,29,8,29
f50df9b142a624bf4c4d8495489a207e,toys,60,804,1,600,23,25,20
f0a8b25a0a4f80f60eed4e1fdc3d477c,"HEALTH BEAUTY",59,374,2,1450,38,31,24
121b9686b9929855d823981fc655a6fe,housewares,55,747,1,6250,53,23,28
c2aedc6c0521b9c1fd928f2b2375d5d6,"fixed telephony",28,1252,3,400,20,30,11
0a2fff0d95ef3bbb7dffc618f9542ba9,"Watches present",26,567,1,283,18,12,13
e792f2bb275bdea9b6076c2acbb5abcd,perfumery,47,1090,1,850,16,14,11
60bb4500843105345ef9541e59a7a87a,"bed table bath",58,871,1,1200,40,10,37
7ffd59e4a33610e863f39cd3040ae7b1,automotive,48,557,4,350,44,17,30
20d672f52195d2c20168f758a77303d6,automotive,51,93,1,200,16,15,15
3b2d98c62a89221177c0f6213256816b,telephony,55,316,2,150,16,4,11
9dbf7eb5228b2070008a2e331b114512,"computer accessories",35,1101,1,250,42,2,30
5ad04927f75f1ec98ff4458470452b01,"Bags Accessories",41,1047,1,2240,76,10,14
bdf5efab9b8b85e6a49603007646f763,"technical books",25,2021,1,213,21,2,14
e000ecbb2e86143e74b3b2c3cf15f21e,toys,60,196,4,1150,30,30,30
19d97e807df39d7af6311ba423eaecc3,"bed table bath",59,273,1,8850,16,10,16
dd7c7650c31d56afe11234bfd0a1e1ea,"Furniture Decoration",58,1969,2,3000,69,11,11
46fd22a153db867285b826a2c62b446b,housewares,58,803,3,10900,71,25,45
b6665355b9d865e088250a5c8d7b36c1,toys,58,246,1,300,37,20,20
29c131c43e662b738339aafcc0ba00fc,"Furniture Decoration",32,926,1,600,17,17,17
b415213dee0b8051901b7ebe5a6b99f4,"Fashion Bags and Accessories",51,1081,1,415,23,19,18
6af5a2183cea4408f4292dd86be5f667,toys,54,457,1,400,30,10,20
296ae6fd1ff55a39b63dbbb3ea7a36a0,"bed table bath",59,796,3,8150,50,20,40
5ade9eaa68986ae388b9d6ba2aa185e8,"Furniture Decoration",60,956,4,5250,66,15,33
aff4c4ee166f76b66595e0bcfb983d5b,"Games consoles",49,472,1,700,20,15,20
21e72a490cbe93ed7aa675d2b1ae105a,"computer accessories",53,240,1,650,34,15,15
913dfadde395f6049127173cfbb96121,"computer accessories",24,718,2,200,41,2,29
17d4764518c5a017b128060439d1559f,"Cool Stuff",44,854,3,1000,35,28,16
31eb78f384a585823382f8963cdf5849,"stationary store",57,223,4,1500,60,20,29
91ad72a5e0313d764d9603f18f2c3658,telephony,59,486,1,253,20,10,18
85f17a3ccc10ef41645833b7074f3d63,"stationary store",42,148,4,800,29,10,25
cedc0a95516e84ab083db0319e55003f,automotive,58,1590,4,7350,24,69,53
ca078ba5884f07fd8e2ec7f7b13556f1,"Furniture Kitchen Service Area Dinner and Garden",60,356,1,4400,27,27,37
01cf8c7364048b4b6ed0fe400667054d,toys,42,241,1,1200,30,16,20
c20e9c8a7361bfa0d6530ab73075921b,"HEALTH BEAUTY",49,1216,1,1600,20,20,20
d88cd106d68ac93feccee719004d247d,"computer accessories",25,153,3,250,16,15,15
1ecaa47c3ade7f098ca5dd97e8dcb018,telephony,54,653,1,150,19,3,11
212cc0fa7359ab242a697a03a574f719,NULL,NULL,NULL,NULL,200,16,2,11
233ad2cdae25fbf46f0d090b678d23f4,"Market Place",53,213,3,775,35,9,15
6a944207f516a3e570fb1205489438bf,toys,63,784,1,300,20,7,20
2fffbf105cbbc6e86144f00ecf571635,"HEALTH BEAUTY",41,763,1,150,20,10,20
6b7879a37ac2dbe5289a16706e859870,NULL,NULL,NULL,NULL,950,45,12,30
606bfa78f6209099f25529bb1211522f,"Furniture Decoration",40,241,2,4000,52,6,52
2039ecc2a76b653fb536a86a570e66d8,"sport leisure",57,407,1,500,20,6,15
59911136c59b2dd04ddce80d592b55f3,"sport leisure",31,447,1,100,16,6,11
af76a54b712e9cab85d2824e96c56ff8,automotive,60,505,3,200,24,2,17
201ec8e4fb8456dd06265be68eb419a7,"Furniture Decoration",52,1743,2,800,68,8,13
dcfe76be1e1036cb99e5d8bdc2a1b1c9,"sport leisure",26,3694,1,300,20,10,15
b9fc59d07b4a88505e53e11d17097cef,"sport leisure",58,1042,1,2000,28,8,15
6acf371d62b424190897033ef93947bb,telephony,25,1052,5,300,16,7,11
ca17b18b38db6e0d2c33d362322f2a06,"technical books",32,2228,1,1900,30,6,30
2b250e4c796f4ce9da7ee0465bd1b574,song,43,656,2,783,16,8,15
6c90c0f6c2d89eb816b9e205b9d6a36a,"computer accessories",41,260,1,775,21,18,26
a98ce95e720b49857fedbcfbdf21e8de,housewares,55,716,1,1400,25,35,35
1cac2c9aee1db62c108da2205880e09c,housewares,55,536,1,600,28,18,17
588e30c9b715a9158d6431ae94c25fea,"Fashion Underwear and Beach Fashion",40,549,3,200,30,30,30
2a9b9ab4785e67b8ff4f1e6fcba1de7e,housewares,44,919,2,1000,29,19,21
a5170485f5eec8e991a69da0231fd5c5,housewares,50,379,1,1100,25,22,21
20ee98f10c16f05a43db060ab1cbfd7e,"Fashion Calcados",48,375,6,100,29,7,16
0fa0bd7ef862a1a28d6cd9701fc97f6c,"musical instruments",50,1053,1,400,19,11,19
72bb19eb8886399d5a46785146792ba7,housewares,59,889,2,250,20,5,16
613d093272cb8f74f25a01e430155a6a,"Agro Industria e Comercio",39,326,1,1050,38,41,39
44e8945e17aef03daaecbc4bbab7f730,NULL,NULL,NULL,NULL,200,16,2,11
680ca98a72aa9722523fa2006f858f77,"Fashion Bags and Accessories",48,248,3,300,30,26,22
c293414ca6dacfb6085739783def4ef6,toys,52,706,4,2450,23,7,23
01b154ceb5457897eb28b9e549f28219,"stationary store",54,447,1,400,25,10,17
d0f5d2822e06a19526cb384022af2a9a,"Furniture Decoration",55,743,1,2200,34,8,22
2d6676e04aac85ce66dcf8d0529f4012,perfumery,46,458,1,500,20,12,15
f1202530b474dade246e7fe77cdda463,"bed table bath",58,373,2,1700,34,10,34
95e18e6f72e096de84ad972456780aa0,"HEALTH BEAUTY",49,166,1,325,25,10,13
5b4341a1e617e4d33c3305158ff03c69,"sport leisure",36,1581,1,150,18,7,14
da86f2cc2faf840b7b86390726b88905,perfumery,37,107,2,200,22,3,11
13191128a8f50089d2ed9b7a25dc21df,"Construction Tools Construction",56,1087,4,6250,55,14,44
95f2828625576b34ab861ef4b029a7fd,"Fashion Men's Clothing",33,939,2,950,40,6,35
e9f4a2b16f44a27e454037659cceb20f,automotive,47,84,2,200,32,8,26
1eb44be9d824d20602d68a0f3346d8d7,"bed table bath",55,148,1,6200,35,15,25
af5dce27d2097e3cbfeb25ad9eac092c,"Cool Stuff",52,330,1,1650,33,44,19
3abf2d4698bf245577543ea01d9c7f16,NULL,NULL,NULL,NULL,200,22,14,14
33202a8e7a645388c41ed714203d7131,foods,45,911,1,3350,20,21,20
99d1f27bf9ea0392ab69d0203c6efdc4,perfumery,60,1772,1,150,16,16,15
b7f70c625521ad94f77e9aa1218fd9fa,"pet Shop",60,1614,1,2900,83,82,12
99b4596b82b6f75d453160c9c75e01f4,"party articles",36,378,1,1550,23,17,18
096b3aa9d2c93af82434f196a713ad74,automotive,53,366,1,5750,30,19,31
9e3fb85220e7c0d45fab9a93288ec717,automotive,52,1304,1,200,18,9,13
29589c613b8c17e6fe91da9af08ed148,automotive,45,736,3,350,25,10,20
e834949329e7a91948b7c8a01f508b6d,"stationary store",51,59,1,100,16,5,16
1fceb6597ec80646345b1d8517b48cb2,"Bags Accessories",42,413,1,700,16,30,20
9a3d13559997d2639ebd02e75913b799,"HEALTH BEAUTY",51,495,1,233,18,16,14
35c5e00f6a23366ce44aaedc05da015d,"sport leisure",41,194,1,100,25,20,20
ca26080d8f0fa848c329fe732f5e34e8,NULL,NULL,NULL,NULL,1800,25,25,25
bae8ac5e125a98fe445bc17714104709,"Bags Accessories",57,455,3,10700,40,100,16
bfd9a39f1774d4ca8773f1f42f09d187,babies,60,849,5,750,50,5,40
1a2ece70966710dec441aa587993b5b4,NULL,NULL,NULL,NULL,300,27,5,18
59f8cb217c16b9d838ab8f6d92fd2eea,automotive,32,1313,2,250,18,19,15
b73e7ccdd22c0bb891a93ec7d80b717f,"sport leisure",44,233,5,461,18,10,14
3647983375e701c3f089068b5fc0cf98,automotive,60,1146,1,4000,65,25,25
1cb4e06ac5f21ccde771561d17ec0afb,"bed table bath",50,353,1,1250,16,10,16
f7740e5b4337a3cc4a8a204553101a85,"HEALTH BEAUTY",43,876,2,543,30,12,16
0776155007ad20447a0b0f91d4aad644,"Drink foods",42,2263,6,1000,28,13,13
0ca31cd8916e06a977f3596faddc6852,automotive,60,703,6,9050,56,11,32
a928a2cfd4d897610150b956e89a4e56,"bed table bath",58,774,1,1550,32,8,29
bfae0d55eef43da69474aadac456cbe4,"sport leisure",56,1494,1,300,20,20,20
5f4bceafafc1903556735cb7f2842e78,NULL,NULL,NULL,NULL,200,16,2,11
8ce6ed44410ccff5e5437f5d1ec012e4,"HEALTH BEAUTY",47,886,4,500,30,14,16
1c12e2e95f36322f3a5ab8153a76bd73,housewares,52,303,2,9900,61,31,31
64cb768ce668c3df58334a28d528b754,toys,41,517,1,875,65,23,20
3932e37f1f658768ac53fbe680f145bc,"bed table bath",60,850,1,1100,40,10,30
4b232d5c1ec0ae0d9cc9529b97d75984,"musical instruments",56,349,3,200,16,12,20
f99af3a3d10f7a52df7eb10abd1b72be,telephony,55,880,3,50,18,6,11
bb9aa579b534cb9d96b38fcac94759b6,electronics,55,1702,5,750,21,10,14
75f3ef6a5cb0f2d5aeef15925f0ccf69,"Games consoles",50,429,4,530,18,24,18
a24b0a4730a6f5b13a3502fb5065a814,"Furniture Decoration",50,314,1,400,40,15,40
d6637aee74ba05e42bc17a047c335209,"HEALTH BEAUTY",55,1181,1,250,16,11,14
aea9f47e0e6dea45f3ad01ce4528f1bf,"sport leisure",49,375,2,2000,20,40,30
1fd68fefef8ff576fc3fac7db97f67f1,"bed table bath",53,558,1,2400,41,11,36
ce87eb0f80420c505b53adef21bf93d6,"technical books",18,612,1,500,23,2,16
f997c8ca952938be7b2d487f761c7e76,"fixed telephony",50,78,1,99,22,3,16
aea89e156fe6705b458e900a8790af90,"sport leisure",45,179,1,1150,16,12,12
dd1b2eb34840957a13204dd3dbc588bd,"Cool Stuff",52,673,1,175,30,20,25
cffa43acc63e8225bb6889f3c3bd74e3,"HEALTH BEAUTY",57,991,1,217,17,13,15
a2b35668d3b4c6f34b35c9f702ecc5b9,"Fashion Bags and Accessories",42,831,1,100,16,5,16
5773723f7819ffb88c5c758f8f8c183c,perfumery,54,909,2,700,20,20,20
bad25f9c179bd093af5ce28af7fd40f5,"computer accessories",36,218,1,900,30,14,11
9291234bfd76d396f56b5175d435dd84,"Furniture Decoration",40,274,1,200,27,10,12
f5287cac0d71b68c9cbf57fe0e19181e,automotive,49,199,1,2800,95,7,33
83ef44e104d09603c783f1cc00cff82a,"Watches present",58,591,1,500,16,11,11
8792f8b694229e5627aa6a15cf912052,housewares,48,204,1,1150,19,22,19
de7d3a484ee73d0be8b0b3518f910201,"sport leisure",56,1100,2,300,30,20,40
b4c8d3313b98fd124a787b571ac94148,housewares,58,102,1,200,30,40,30
11970aff9a8cf29a520127d0d8100901,"Furniture Decoration",53,1750,3,2550,105,3,70
c24f692e0f20f854c24c31517610ba7c,telephony,54,1057,6,200,18,3,16
c8aa3a6754ab1ad362858eca26f58c8b,"bed table bath",64,409,2,10900,45,15,35
9b393d3360316521a943267765a47fbf,"HEALTH BEAUTY",52,572,1,300,17,14,14
d3f4f3de0f4576184674937d1e9cecca,toys,51,122,4,450,20,31,30
53b36df67ebb7c41585e8d54d6772e08,"Watches present",33,523,3,584,16,11,13
9b191ab94826390cd135c837fb7bc881,"bed table bath",56,729,1,2700,20,30,30
b5075db67f027daed66cc97a6626a7b8,"bed table bath",58,663,1,4200,34,10,38
9ce90721c582bede1c152150a883b801,toys,54,240,1,300,20,20,20
4a0c2a56e65c941a0bb9874c47dd66d8,"bed table bath",58,2375,6,1400,30,20,26
a56af7192032f295ac582a2d70e4caba,telephony,57,1887,2,600,23,18,20
6b1b29dd58c0342e04f9063e070bd6ac,"Cool Stuff",52,894,1,2250,34,52,30
361b81e3cae3b21bd0119793c5399717,"party articles",45,499,6,4500,102,12,12
66b5f91356d928ae807ab4ee547f5e3e,"pet Shop",47,115,6,500,20,20,20
61aa436324fa31453598a454e10b2cb7,"sport leisure",55,800,1,900,23,18,18
97593959fc8ee0c67ac6c5a33fe61f4b,"Watches present",55,943,4,450,16,11,12
96f6baf4d6a2f7c90932573600903489,"House comfort",30,503,1,700,18,12,18
1e56c680b07833e85fec6904b2c7e4b8,"pet Shop",58,502,4,200,27,9,26
1ac09f60f3c3bc2021c637ef23fa3248,toys,31,735,3,600,20,20,20
e4003447524c275bcd706d07068b3f3d,telephony,25,287,1,75,19,3,11
d389bacae4eb98af95b782dae3b7f03a,"Watches present",50,589,2,600,19,10,15
73deb4d29b1361deb8e78b75478f210e,"sport leisure",60,1596,3,750,30,11,20
baf76b06184501269d8e44228cc940ac,automotive,60,332,2,100,16,5,16
c2df3d01bc5d236c85400b0d432bf97b,"Games consoles",15,728,1,110,17,2,14
98600823ba81f3ba76386dac7c31ee06,"HEALTH BEAUTY",47,1115,3,125,24,12,20
036734b5a58d5d4f46b0616ddc047ced,telephony,58,751,5,300,17,4,12
e29f2f8197f332ab172ad9ea6566853d,"computer accessories",59,445,1,133,16,12,15
dd7a209a646c04c176d7e9e9c855eeac,"sport leisure",51,546,3,750,23,28,38
e7ef7e0bc312196681f8304cf7ddd92e,automotive,37,269,3,6700,70,25,22
893c4e4b07dcb5a590645ddeb8894cb5,"Furniture Kitchen Service Area Dinner and Garden",60,137,1,16900,40,30,40
2954628cc646e129a849918ab2b366ee,automotive,59,651,5,4200,78,4,47
71685103d269d757074595a20bb82211,telephony,60,776,6,100,17,4,12
bc7496ccc90a64c022a56021c65c9cda,housewares,28,238,1,150,26,16,16
c1b555c58d48d228480072f1492cc14f,"bed table bath",42,331,1,550,23,37,35
a22f707cfd269773138c3bf3a43f6180,"Furniture Decoration",25,253,3,7000,25,25,25
b98546b83abd474d9517e36a1eddbc22,"sport leisure",56,617,3,1100,32,9,21
13ccab6df565f4b742fcd81031be9aaa,toys,44,1250,4,3850,35,26,41
1860b96949f9ff0adcd5e2c340d32e12,automotive,51,966,3,800,21,8,14
87aa68bb4f8c5d53b7a6a496ce10d86c,"pet Shop",55,703,1,1500,50,30,33
a1766f2d27b4e90a0d78d8e115295399,perfumery,58,942,2,450,16,16,22
1fcaf044ff67ca59df3f6cc560d9fbfc,"sport leisure",31,958,3,2350,92,4,24
654feb81aa65850b1962980f21be1525,"HEALTH BEAUTY",51,309,1,700,28,10,11
fddede0d4854d07dbb9bcf3b090697f3,automotive,53,357,2,500,16,16,12
a1fcd4b731530eed7fa5531f3f0c2fe0,"bed table bath",51,231,1,2100,40,6,29
4b54c1f607b7a55ec9a34555b5607539,automotive,57,703,6,4700,47,19,23
5445335704bf8a32827f3bf6b9701ed9,"sport leisure",39,468,1,200,20,20,20
88cd1536cced07ce8b7eb699521f841e,"bed table bath",55,514,1,900,16,10,16
1175dc374bce5c9d93c4d4281d8d85d7,perfumery,52,693,1,400,18,18,18
5c3f833c3941c6353fd0cc51686a1101,"computer accessories",54,1785,1,7000,57,11,52
cb57afec681197430ddab41d90304aba,"sport leisure",55,416,1,400,22,5,20
ffa5d8273d8e03363bb4014de3f89dce,"pet Shop",50,619,5,1150,40,20,30
2c71e9b9845634cb1ea6285a8f3cbf50,electronics,54,381,2,100,16,8,16
31a3ac2bdbd4af5074e25c5e92ca71ab,"Casa Construcao",57,707,1,10100,30,61,30
2500fb88ba75d71bd264e88b4da5b44b,telephony,55,370,1,250,16,8,11
95b6e8160fbea38f306a26e66a6465a3,automotive,59,555,1,4500,59,10,59
003128f981470c3e5a2e7445e4a771cd,"sport leisure",59,1100,6,1550,16,10,16
8058b0067728a211c68874081e7352d4,"sport leisure",56,1720,1,1000,20,20,14
57b46ac6f5503699255bab6cdde8222f,"bed table bath",58,184,1,3000,55,25,35
3ac52f93c2299daa201fbb7ff36546f7,"computer accessories",60,401,2,150,16,5,15
ac4005f3f9d2fba6bb8feb0ee1dc1395,housewares,30,167,1,2150,21,4,71
45af837344fa95e1fb3a840e9ffd8bf4,"sport leisure",49,515,1,550,27,25,25
375478581c97832540b9209722a32058,babies,60,566,1,17600,65,36,45
d31bf2a9527a3b785e229da07cbb86af,housewares,30,299,2,250,16,23,14
fe705ffbaa3804c5562b8b1046157a6c,"HEALTH BEAUTY",46,803,1,350,22,3,15
155eae0f604655ce68005b34cb88b7c9,"Construction Tools Construction",52,3500,3,2700,16,11,11
e9896cd67d67e394cc2d3b0ecfd11eb2,"Bags Accessories",56,488,3,17150,36,48,56
2eb9b2ef7c1da3c7b99702452ea4729f,"IMAGE IMPORT TABLETS",64,547,3,300,26,3,26
709839bfd3ba2c923015e0a5de970a7d,"HEALTH BEAUTY",32,1883,1,250,17,12,12
fc5c33cddd49638580cfe9fec90aa943,babies,16,978,1,300,16,8,11
2fad6925ba23d76e45c9496828e62a79,housewares,59,760,2,650,20,11,15
1ffe0f57d9bad302d252f7df6d6d29fc,automotive,59,1391,3,1700,34,18,16
49feeab25d6531f4bbd4e9e7c926cf36,"Fashion Bags and Accessories",48,731,1,200,16,2,11
aeb4a18fc6dad1f6cb6474d69f634ad2,"bed table bath",55,617,1,6400,30,30,30
58493ca240e8c701678576a04c2d6336,electronics,52,537,1,200,21,7,14
b7ffd29379437fd3b580dd2deb8e50c4,"bed table bath",59,497,2,1350,50,11,11
0dc7e2749b6f2da894167fc88c86a2cc,toys,30,1155,1,263,19,14,16
146a4eb8f7cef9788fecff10b104dec3,"General Interest Books",10,2068,1,1000,33,6,22
1ed390fc2e1df06251341c288d315eea,"sport leisure",56,1236,1,4350,20,20,20
693567e68c0e3d72dc3ae88159aeed6c,"Furniture Decoration",54,315,1,303,14,14,28
c9cfa62f6407e7bad1a59a8ad7255d4e,telephony,56,214,2,200,22,16,16
94e25ee525bdcdce608d423d902a0372,"Drink foods",58,457,3,2950,17,22,17
a53e969a04fa632529307e0e04d4c68a,"computer accessories",54,90,2,100,16,8,11
b8fd372c103037c02e9898f76ba0ab4c,"Cool Stuff",35,240,3,130,100,25,35
3512f777c335f8297b5ad43416b69cf8,"bed table bath",49,476,1,350,16,10,16
ccf965dc2dedc243ce245610ffcc1e6b,"Furniture Decoration",33,106,2,250,20,20,20
66f01f544ba693e1a1a7428caec79279,"Furniture Decoration",54,757,6,3300,19,7,16
7aeaa8f3e592e380c420e8910a717255,"home appliances",37,1642,10,5500,29,37,25
7f6f8bdeee8ab42b5b4873b754f22a15,"stationary store",41,312,2,200,24,7,14
c7b17e51e4a7c527e89a7d5cf6f2415a,"Construction Tools Construction",56,1133,1,4200,30,20,20
3099fd60323d4c647f2515690394bfb2,"HEALTH BEAUTY",41,1109,1,217,17,10,14
446e83f3f31931e9eda31363bde07293,"Room Furniture",55,595,1,5600,20,5,60
44dc6124432da8482da2977dbfa88f59,"HEALTH BEAUTY",59,1343,2,150,16,13,11
dd28e3f8ffd0e519d30839eb27ccfae3,"computer accessories",55,956,3,239,27,8,16
a853bf1a5f8d9f04f5df123168164720,"Imported books",63,1071,7,1300,29,9,18
8f4735c09292c695473969af57466365,"Fashion Bags and Accessories",60,83,1,200,16,2,11
bcac2cdcd851929a5caa3e1508d5abc9,housewares,45,928,1,800,39,6,28
dfb6e01f3415c48d80b21a9c1dd97697,"Construction Tools Construction",59,274,1,150,24,13,13
1cee940750667f29c969974d268656f8,"HEALTH BEAUTY",41,1918,1,580,39,11,15
b15b38f8a24ce6254dfa5bc5a06f18c5,automotive,50,214,4,1600,25,9,17
ca4a58d8a97a4e1c5822292d4cfcb4b6,"Fashion Bags and Accessories",35,385,1,100,17,3,12
e4f7023069a24c2297617d935f783a5c,"computer accessories",52,294,2,1000,20,20,20
224e8e64188b2731d83c3f5bfebd29d3,"Construction Tools Garden",54,118,1,1450,16,16,12
ace5d86cf1ac63cdb76f49e5cd23d2f8,"Furniture Decoration",60,473,1,600,30,4,20
4462167dca28740ae5078b9dce00f199,automotive,50,520,2,1200,19,6,14
1965752f8e30a01b19fea24c2577ad0d,foods,28,528,1,1376,23,15,21
b61d1388a17e3f547d2bc218df02335b,NULL,NULL,NULL,NULL,350,16,6,11
385a33a408e9c35c9fbc2025c12f3784,"computer accessories",52,967,1,220,22,13,12
6dbcbca84288705e65660c9b4f369134,toys,42,1604,1,6084,68,14,68
337be49673e511e2bd38d390cf57d7c4,"Watches present",53,542,2,400,16,11,20
124a15d998dfe011681819d7c792f7bb,"HEALTH BEAUTY",60,180,1,300,17,12,11
5cab8d5ca731b3de4c23b8b13b04e594,toys,32,122,2,250,16,15,15
1dd3a0b856546758b41e8ef9935f1831,housewares,53,532,1,600,20,7,20
c828d9e817355cc55ab8a449b2299f25,"Games consoles",48,691,2,317,20,7,16
85d187257cdbf2692d10649a11c7e78b,"Bags Accessories",47,414,1,2000,35,27,12
23b3e6e0aafa806f323de78534212b67,"Construction Tools Garden",34,1007,5,5650,40,16,50
8bf5b1e066d9fb2a639f8f69d55a370d,automotive,55,1440,1,575,20,10,15
cc3181a81384b6fc34602d49cb6068a6,"ELECTRICES 2",33,94,1,18450,68,21,42
ddddff18d8f990347156c317421df46d,"Bags Accessories",47,114,1,1000,35,10,34
5c17022eddee34a164a87606a586dd8b,"Furniture Decoration",39,400,1,450,35,35,11
26a5c56121a055cfa75ae4f9e324c024,automotive,56,199,2,75,16,15,15
f7e0b1caf4e8709c62147484d5b1aa6a,perfumery,55,310,3,200,20,5,13
9af87df86e72ade39565a7b20d8cecd3,"HEALTH BEAUTY",40,774,1,625,16,14,15
b9adb2d8377c195da59e75743dbb7133,NULL,NULL,NULL,NULL,200,16,2,11
4e9e7d1bed5934971a6ac480a0f5069f,"pet Shop",35,503,2,1500,40,45,30
2e04efb6656990084af256e304d9a573,"Bags Accessories",54,1632,6,650,20,40,50
74291f20821eae2aacb949b41622ef52,perfumery,42,155,1,600,20,20,30
5a719c85a2cad2da6076ea511aa4023f,"computer accessories",60,1873,1,225,17,17,17
1ee079ac734051dc6b17c085dc203b0c,electrostile,57,2259,1,550,20,13,21
17597731049645b4a7cd01de0b4188d5,toys,50,690,1,7175,50,22,40
4a9947ec1fcec2b3321193ed5590e8cb,"Watches present",42,576,3,300,16,2,20
d0c59b22539b0b391e5834a1dae7caa8,toys,35,272,2,350,19,22,17
4df4e2fa82369cf0ba8bb28833d44848,"Furniture Decoration",49,199,4,650,19,20,15
4c35791f944cf1550e8ae288b3f9e258,"computer accessories",53,514,3,424,25,10,19
eb6913790ee61d3d4d8dffcbbedea827,"pet Shop",57,1268,2,102,20,6,13
5b76cbb9c422e9f3920a1a75a88f0cf0,"House comfort",28,102,1,200,30,15,15
ea697d5bbca113fdf96cf66f7aa135c8,"HEALTH BEAUTY",36,668,1,650,16,40,11
64df6c5d4c7440a043e13fa796eb4ac4,"stationary store",60,466,7,400,21,7,15
148d27957e1653a2e9c8c3771f5a5a0f,"Watches present",60,628,2,200,16,11,11
614d9b959168fce3e0cbd0645acbb666,"Furniture Decoration",36,80,2,400,16,28,16
675dbd52c3dadeafa9a8c96ea5a9bfc6,babies,58,801,1,2300,36,30,19
5218cced384ab9377c69874bd7c703f3,"sport leisure",51,1368,2,400,20,17,17
28b5eddd0f9eb2e6a7dd8a36e0a79828,housewares,60,279,1,300,35,4,15
52198ab6a720304fd80cac19c691a049,"HEALTH BEAUTY",54,3569,2,150,32,20,20
54a03278272d6b4da99f843fb8120754,"sport leisure",52,920,4,600,35,15,30
919f371545037a68a1585ef9f0b9494a,climatization,52,1427,1,10050,51,49,24
665839d5bdf604c2909beca037c57144,toys,22,265,1,420,28,12,22
a7f2b139c27a47d32a6ab4529c65c134,"Watches present",59,168,3,200,16,2,11
c2c951d6f458fe552a49dcd590bdb4a6,"bed table bath",55,661,1,1200,35,3,30
df3975eccff1508fbdf8874d3b4edadc,"technical books",53,1909,1,500,25,4,18
3cb11cc74ce2cf42fd23d867c18a7745,toys,58,701,6,2250,55,12,35
c2c4115f38ec8f43e1052cf0735e289b,"Furniture Decoration",39,202,1,2300,40,10,30
3ea344b27741300cc4724d2a5af94460,"bed table bath",57,729,1,1500,20,30,30
e8f625d123fb9e3cdf3e99bda7db0db1,"sport leisure",54,664,1,250,22,10,15
89005f5c60b53829a9a617fe5e292221,automotive,40,622,6,700,40,15,40
298f838b1798d952580d034bf84bd33a,"Furniture Decoration",59,646,1,300,20,30,20
1d3d7e2bc2cb75e4e2c798ec9aae0279,telephony,57,1260,2,175,17,3,12
0f8977d115c52d93a05dd4eb7052baff,"bed table bath",59,266,1,3975,46,12,43
353f9040451759cc7153da959db1e531,"Cool Stuff",48,662,2,18600,38,74,38
8bc6752b88d4909a129ee0abfd76875b,"pet Shop",17,746,1,300,16,4,11
